문장,성소수자,인종국적,연령,지역,종교,기타혐오,악플욕설,clean,개인지칭,성별
한국교회가 하나 되어 아름다운 섬김의 모습을 보여주시니 너무나 기쁘고 감사한 마음입니다. 한국교회 화이팅!!,0,0,0,0,0,0,0,1,0,0
대다나다. 개씨앙년들. 패배를 안정합니다.,0,0,0,0,0,0,0,0,0,1
입국금지는 일본이 먼저 때린거 맞자너?,0,0,0,0,0,0,0,1,0,0
페미 = 정신병 끝 참 쉽죠잉.,0,0,0,0,0,0,0,0,0,1
멋진녀석 부럽다 너가,0,0,0,0,0,0,0,1,0,0
레알 추접스러워서 닿기도 싫노,0,0,0,0,0,0,1,0,0,0
나 요즘 늘 말하는 거. 나 비싼 거 좋아. 나 비싼거 받는 거 좋아해. 데이트의 기본은 차나 택시로 나 데리러 왔다 데려다 주고,0,0,0,0,0,0,0,1,0,0
난 여자라고 안봐줘. 난 여자도 때려. 남자는 마음만 먹으면 여자 뼈와 살을 분리할수있다. 남자는 여자 죽일수 있는데 봐줘서 안죽이는거야.,0,0,0,0,0,0,0,0,0,1
ㅋㅋ일베충들 똥송남아 새끼들 예상하고 욕하러 왔다가 하프불란서 성님 나오니 어리둥절행,0,1,0,0,0,0,0,0,0,0
연변짱깨들한테 조선이라는 단어 갖다붙이지마라,0,1,0,0,0,0,0,0,0,0
바람피는중인데 선물안줘서 삐져가지고 뺨떄리니까 남자가 빡쳐서 니킥꽂음,0,0,0,0,0,0,0,1,0,0
근데 니머리 만진거 말고는 피해준건없엇잖아,0,0,0,0,0,0,0,1,0,0
다음에도 새누리 어설픈 똥남아년 비례대표 주면 아주 뒤질줄알어라..,0,1,0,0,0,0,0,0,0,0
땅값때문이다,0,0,0,0,0,0,0,1,0,0
일베=멍청도+감자국 새끼들,0,0,0,1,0,0,0,0,0,0
지지합니다 육체보다 영혼이지 몸 멀쩡해도 이상한사람 많은데 자기정체성가지고 사는 사람 편견 갖지맙시다,0,0,0,0,0,0,0,1,0,0
일단 추징금 부터 내고 목사 고고,0,0,0,0,0,0,0,1,0,0
이빨 합성임?,0,0,0,0,0,0,0,1,0,0
또 실로암 부르려고??,0,0,0,0,0,0,0,1,0,0
응~ 오픈첫날 갱들한테 총맞고 뒈짐,0,0,0,0,0,0,0,1,0,0
"자연환경,거리가 봊나 멋지고 공기고 좋고 인구도 한국보다 훨씬 적으니까",0,0,0,0,0,0,0,1,0,0
나라버리고 튄주제에 참,0,0,0,0,0,0,1,0,0,0
적당히 지 혼자 코르셋조여도 이미지 메이킹 충분히 가능한걸 욕심내서 자꾸 한국여자 걸고 넘어져서 비호감,0,0,0,0,0,0,1,0,0,0
친한 중국인 유학생이 나한테 자기는 공산당원이라고 고백했다.그리고 광화문 집회 존나 무서워하더라뭐긴 뭐야 멸공해야지 씨발,0,0,0,0,0,1,0,0,0,0
멍청한 정신병자 무리= 페미,0,0,0,0,0,1,0,0,0,1
개호로새끼노..ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0,0,0,0,0,1,0,0,0
편돌이 하는데 다시 아사히 수퍼드라이 4캔만원 시작함,0,0,0,0,0,0,0,1,0,0
뭐 러버들 수준이 그렇지 뭐 ㅋㅋㅋㅋ,0,0,0,0,0,0,1,0,0,0
제발 이건 좀 니들끼리 하든가 말든가해라,0,0,0,0,0,0,1,0,0,0
사람을 저렇게 몰아세워도 되나,0,0,0,0,0,0,0,1,0,0
와 진짜 너무했네그래도 옛 남친이라고 다시 만났을텐데 안타깝다,0,0,0,0,0,0,0,1,0,0
작은자에게 한것이 예수님께 한것이라 말씀하셨어요  원장님의 이섬김이 많은 분들을 구원의길로 인도하시는 축복의 통로가 되었네요^^ ♡,0,0,0,0,0,0,0,1,0,0
갓스라엘 ㄷㄷ,0,0,0,0,0,0,0,1,0,0
아~ 우리 애미도 독실한 개독신자인데 개독한테 사기당해서 집안 날려먹었다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ내가 그후로 개독새끼들은 상종을 안한다 이기 ㅋㅋㅋㅋㅋㅋㅋㅋ,0,0,0,0,1,0,0,0,0,0
러시아 전문의 선생들의 물리 치료를 좀 받으셔야 할 듯,0,0,0,0,0,0,0,1,0,0
남자들 아랫돌 단속을 어려서부터 잘해야지 함부로 내돌리다 남의 귀한딸 일생을 망치는구나,0,0,0,0,0,0,0,0,0,1
이제 교회통해 더이상 확진자나오지않고 희망과 위로의 장소가되길..,0,0,0,0,0,0,0,1,0,0
작아서 그런듯,0,0,0,0,0,0,0,1,0,0
이거 날조자료라 욕먹기 딱 좋은 건데,0,0,0,0,0,0,0,1,0,0
신기하게도 알라뽕 우가차차 위주로 구워졌네,0,1,0,0,1,0,0,0,0,0
명작이다 요즘 한국사회 맘충들의 어두운면을 제대로 푤현했네,0,0,0,0,0,0,0,0,0,1
개월급힘조!!,0,0,0,0,0,0,0,1,0,0
방송 중계하는 애는 샤오미 배터리 쓰네...,0,0,0,0,0,0,0,1,0,0
정게 어르신들 화났다 이기야,0,0,0,0,0,0,0,1,0,0
3시리즈는 언제도입? 5년안에는 되것지?,0,0,0,0,0,0,0,1,0,0
곧 배때지가 가리겠노 오예,0,0,0,0,0,0,0,1,0,0
한 10마리 고아넣은 쀼젤?ㅋㅋ,0,0,0,0,0,0,0,1,0,0
미국에서 총기사건이 왜 일어났는지 곰곰히 생각해볼만하네,0,0,0,0,0,0,0,1,0,0
핸드폰은 유사시 좋은 무기가 될수 있노 잘만 찍으면 뚝배기도 깰수 있다 이기야노,0,0,0,0,0,0,0,1,0,0
어그로 존나 잘끄네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0,0,0,0,0,0,1,0,0
전라도 틀딱은 죽여두됨ㅇㅇ,0,0,1,1,0,0,0,0,0,0
맞노이기. 보지다운 방법이노이기 처음에는 살남충동날만큼 분노 치밀어도 딱 5분만 참으면된다이기,0,0,0,0,0,0,0,0,0,1
"그 잡것들 전부 잡아다 교회에 가둬라. 거기서 기도하면 낫겠지. 아님 같이 뒤지든가. 은혜의강 , 생명수가 어쩌고 저쩌고. 기독교는 믽어? 이름부터가 신천지과 비슷하노",0,0,0,0,1,0,0,0,0,0
좋은 정보 ㄱㅅ,0,0,0,0,0,0,0,1,0,0
한남 얼굴 난도질하면 기분 개좋노,0,0,0,0,0,0,0,0,0,1
십자군 ㅋㅋㅋ,0,0,0,0,0,0,0,1,0,0
성락의 성이 그성이였냐,0,0,0,0,0,0,0,1,0,0
난 첨에 ㅇ지성으로 생각했었노이기 ^느^,0,0,0,0,0,0,0,1,0,0
고양이미워하지마라 홍어새끼들아,0,0,0,1,0,0,0,0,0,0
51초가 순식간에 가네 ㅋㅋ,0,0,0,0,0,0,0,1,0,0
개슬람미개충들 좀 사라져라.,0,1,0,0,1,0,0,0,0,0
여자피 여성부에서 만들고 밀었다 여성부부터 폐지하면 알아서 사라진다다문화 주도하는건 어자피 여성부니까 여성부 없애면 다문화도 자연적으로 사라짐,0,1,0,0,0,0,0,0,0,1
내가 쓴줄 알았노,0,0,0,0,0,0,0,1,0,0
대림동 조선족타운에서는 칼싸움인데..,0,1,0,0,0,0,0,0,0,0
사랑과 미움같은 감정이란건 타인의 강요로 되는 것이 아니야혐오도 마찬가지지 더럽다고 느끼는 사람들도 있다는 것을 인정할 때.그 뭐냐...그렇잖나?,0,0,0,0,0,0,0,1,0,0
반갑다.수성구게이,0,0,0,0,0,0,0,1,0,0
고등학교때 전교10위권 다 사람이었음,0,0,0,0,0,0,0,1,0,0
무슨 2탄이 1탄하고 내용 다른게하나도없냐? 양심 ㅇㄷ?,0,0,0,0,0,0,0,1,0,0
근데 워마드가 끔찍한 혼종이긴 함.원래 우파이긴 한데 같은 우파니깐 나를 반겨주겠지 하고 일베왔다가 좆나 뚱뚱하고 못생겨서 허벌나게 치욕받고 지들끼리 따로 커뮤니티 만들어서 페미+우파 사이트를 만든거지.워마드를 살~,0,0,0,0,0,0,0,0,0,1
개쒸래기 좌빨 PD들에 의한 개쒸래기와 홍어 출연자들 섭외! 딴따라와 협잡질하는 개쒸래기 PD들!,0,0,0,1,0,0,0,0,0,0
저표도 호남이 주작한거같은데?,0,0,0,1,0,0,0,0,0,0
결혼무효화라 웃기는군,0,0,0,0,0,0,0,1,0,0
예전에 성경책을 주웠는데 거기에 목사분인듯한데 돈을 많이 낼수록 하느님겼으로 갈수있는 유일한 길이라고 하느님도 쩐 좋아하네요,0,0,0,0,1,0,0,0,0,0
자지ㅣ들 말하는건 보통 자지소개라고 6이슬람 난민좆들한테 단체로 후장따이고싶다9라고 마음속으로 절절히 말하는게 들리노,0,1,0,0,0,0,0,0,0,1
판사님 ㅆㅅㅌㅊ입니다,0,0,0,0,0,0,0,1,0,0
무식한 늙은이들 오지랍은 진짜...,0,0,1,0,0,0,0,0,0,0
외모 고나리도 이맥락으로 풀수 있는게 6내가 여자라면 이렇게 꾸미고 저렇게 입고 웅앵웅9 6남자들은 이런거 좋아해9 하는 놈 6969696969명 ㅋㅋ 냄져는 냄져인 내가 잘 아니까 내가 여자가 되면 난 알파메일인 그들의 드림걸이 될수 있을끼야 하는 한남의 로망 ㅋㅋ,0,0,0,0,0,0,0,0,0,1
대놓고 어류같이 생겼는데 오히려 이거 흑인혐오 장난아니냐?,0,1,0,0,0,0,0,0,0,0
정말 신학대가 이렇게 무너지면 안됩니다!!! 한국교회는 신학교의 영적인 문제에 대해 성경적으로 올바른 목소리를 내길 바랍니다~~~,0,0,0,0,0,0,0,1,0,0
툭까놓고 말해 한국에서 할랄푸드 이슬람기도실이 늘어야 할 이유가 없지 않나,0,1,0,0,1,0,0,0,0,0
무개념 틀딱에겐 몽둥이가 약인데 세상 잘만나서 안쳐맞고 다니는걸 고맙게 생각을 못하네,0,0,1,0,0,0,0,0,0,0
어제 무 슨 날이냐? 어제 쓰까국 가야 동서머 근처에 한 잔 하러 갔는데 무슬림 새끼들 모여서 존나 가던데 존나 빠개면서 가길래 알라후 아크바르 하면서 지나가니깐 존나 야리더라 ㅋ,0,1,0,0,0,0,0,0,0,0
그게 조용한건가???,0,0,0,0,0,0,0,1,0,0
"이래놋고 애국심은 무신,,,",0,0,0,0,0,0,1,0,0,0
동성애. 트랜스젠더. 걍 쫌 내비두면 안되나?남의 일에 왜 간섭일까. 나와 다르다고 해서 그게 틀린건 아니지 않나요? 내 자유를 원한다면 남의 자유도 보장해주쟈.,0,0,0,0,0,0,0,1,0,0
콜라보 하실래요?,0,0,0,0,0,0,0,1,0,0
김치녀는 능력있는 여자라 좆거지 고추작은 한남 안만난다 이기야,0,0,0,0,0,0,0,0,0,1
ㅇㄱㄹㅇㅍㅌ뭐 이명박 다문화도 박근혜랑 겹치는 점이 좀 있긴한데박근혜는 뭔 여자랑 다문화에 서민 증세해서 퍼주니 더 싫음. 특히 자동차세 ㅋㅋㅋ,0,1,0,0,0,0,0,0,1,1
꼴페미년들이 설치는 바람에 자국남자들은 다 해외로 탈출하고 남아있는 여자들이 몸 팔아서 먹고사는 나라라고 하던데 ㅋㅋㅋㅋ,0,0,0,0,0,0,0,0,0,1
그래도 책임감 있는 저런애들이 낫지낙태충년들은 욕 먹어도 싸다,0,0,0,0,0,0,0,0,0,1
성차별 ㄴㄴ 정실질환인 사람을 뽑지 않겠다는건데 뭐가 문제지,0,0,0,0,0,1,0,0,0,0
여성 공무원을 임금이 궁녀부리듯이 다뤘다. 정말 치한같은 짓이었군,0,0,0,0,0,0,1,0,0,0
"돈 벌려고 갈등 조장하는 놈들, 무슨 여성인권단체 같은 것들이 선두에서 지휘하고 현실 불만인 애들이 난리치는게 페미 아닌가.",0,0,0,0,0,0,0,0,0,1
그나마도 진짜 난민도 아니라며,0,1,0,0,0,0,0,0,0,0
갓명박! 갓명박! 갓명박! 갓명박! 갓명박! 갓명박! 갓명박!,0,0,0,0,0,0,0,1,0,0
정작 홍어들은 고향 물어보면 다 속임 죄다 서울이래,0,0,0,1,0,0,0,0,0,0
ㅇㅇ 페미년들 티 존나 내서 거르기 쉬움. 뷷신년들이 꼴페미 짓하는걸 자랑으로 생각해,0,0,0,0,0,0,0,0,0,1
나 중학교때 일진이랑 복도에서 정면으로 부딪혀서 일진한테개쳐맞은 기억나네 하....,0,0,0,0,0,0,0,1,0,0
사스가 전라북북도,0,0,0,1,0,0,0,0,0,0
참고로 이나라는 씨씨티비가 노무노무딱많노 니소설속 쥔공 알리바이 동선 계산에서 씨씨티비 위치 빼먹지마라 그걸 이용할수도있노^ㅗ^,0,0,0,0,0,0,1,0,0,0
"저는 시위 구호는 노 아베, 불매운동 구호는 노 재팬 으로 분리하는것도 나쁘지 않다고 생각합니다.",0,0,0,0,0,0,0,1,0,0
일게이들 좆족한테 휘둘린거 벌써 까먹고 맘충이라고 욕하는거 보소... 맘충이란것도 다 조선족들이 씌운건데,0,1,0,0,0,0,0,0,0,0
호빠 술깔려면 기본 삼십이고 티씨가 한시간에 못해도 사만원인데 세시간19? 양주값도 안나옴 ㅋㅋ 주작,0,0,0,0,0,0,1,0,0,0
이상준 황비홍댓냐,0,0,0,0,0,0,0,1,0,0
경남지사 나온 김태호가 원불교라 사드입장 뭐냐는 글 쓰고 5분만에 삭제 당했음.,0,0,0,0,0,0,0,1,0,0
군대가 뭔 회사냐?,0,0,0,0,0,0,0,1,0,0
나이키 오프화이트 자기 전용인가 이름도 적혀잇노,0,0,0,0,0,0,0,1,0,0
한남 이니 페미 니 이런 말들 좀 없어지면 안돼는건가? 우리 민족이 어쩌다가 이렇게 된것인지 참 에휴 앞으로 우리 자녀들이 살아갈 세상 이런 세상이 되어가고 있다는것이 참.. 에휴,0,0,0,0,0,0,0,1,0,0
뭔개소리냐 저새끼가 비록 개슬람이긴 하지만 잘못한게 없는데 경찰이 헛좆질한건 맞잖아,0,0,0,0,1,0,0,0,0,0
물가오르고 식당이며 어디며 가격다오르고ㅋㅋㅋ 그래서 최저임금 수준에 맞게 올린건데 우리가 니들먹여살릴라고 밥사묵고 옷사입고 등등 다하는데 우리가 내는세금으로 또 뭐받아먹게?? 아니 지원정책많자나 두루누리도있고 하 인간이욕심이 끝이없노진짜ㅋㅋㅋ,0,0,0,0,0,0,1,0,0,0
한남좆병신들 가지가지한다 일베는? 대놓고 여혐질 벌인 오유는? 이종 엠팍 뽐뿌 디매 디씨 알싸는? 여자들 수없이 죽게 만든 소라넷 결국 여자들이 잡고 아종사이트 넘치는데 워마드를 뭘 어째,0,0,0,0,0,0,0,0,0,1
11111 안되는 건 없노. 하고싶은걸로 먹고사는 거,0,0,0,0,0,0,0,1,0,0
이년도 삼일한이 시급하다,0,0,0,0,0,0,0,0,0,1
쟤가 타던차종이 뭐엿내,0,0,0,0,0,0,0,1,0,0
그거 붙여봤자 공연음란죄로 잡혀갈텐데 ㅋㅋ,0,0,0,0,0,0,0,1,0,0
불교 나이트가 지렸는데시발 ㅋㅋㅋㅋ,0,0,0,0,0,0,1,0,0,0
왜 짜 르고ㅡㅡ녀자하곷사니ㅡㅡ내가헤갈 린다ㅡㅡㅡㅋ,0,0,0,0,0,0,1,0,0,0
"에효... 아이만 불쌍하죠... 엄마도,아빠도 책임감이 없으니",0,0,0,0,0,0,0,1,0,0
목사가 악령을 쫓을 수 있다고 생각하는 이유는? 1. 남을 속여 돈을 벌기 위함 2. 목사가 정신병자 둘중 하나임.,0,0,0,0,1,1,0,0,0,0
리볼트 더하우스오브더데드 안하는 호구새끼 없지,0,0,0,0,0,0,1,0,0,0
홍어가 출장나왔나?,0,0,0,1,0,0,0,0,0,0
저 병신들은 뭘 알고 아는척하는걸까 아오 진짜 갈아버리고 싶다,0,0,0,0,0,0,1,0,0,0
정확한 근거도 없이 그런일 없다는 니네가 더 문제다. 경향.,0,0,0,0,0,0,1,0,0,0
"우리나라라니요,,,,저는 캐나다인인데 한국에살고있다고 자꾸 저보고 한국인이랍니다,,,어케된거죠,,,?",0,0,0,0,0,0,0,1,0,0
키보드야 잠깐 커피마시고 와,0,0,0,0,0,0,0,1,0,0
씨발 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0,0,0,0,0,1,0,0,0
대구로 수도를 옮겨야된다,0,0,0,0,0,0,0,1,0,0
이게 완전 허구가 아니고 실제랑 비슷하다는 게 존나 소름이다,0,0,0,0,0,0,0,1,0,0
절절함이 없으신가보네 확실히 유약해 체력달려서 당도 이끌질 못하는데 총선이나 대선땐 답도 없겠네,0,0,0,0,0,0,1,0,0,0
Bgjykyk,0,0,0,0,0,0,0,1,0,0
11년전에도 갓치였노 멋지다익이,0,0,0,0,0,0,0,1,0,0
개발자는 열심히 만들었을텐데 생각없는 애들때문에 위기를 겪네..어쩌냐,0,0,0,0,0,0,0,1,0,0
제발 일본처럼만 해라.일본애들이 역사적으로 보면 현명하다.,0,0,0,0,0,0,0,1,0,0
깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔깔,0,0,0,0,0,0,0,1,0,0
먹버해라 도움되는 것만,0,0,0,0,0,0,1,0,0,0
목디스크나 올려봐,0,0,0,0,0,0,0,1,0,0
피해자의 말이 증거입니다,0,0,0,0,0,0,0,1,0,0
이번주 담주 애들개학이라 하복찾으러 시내쪽 교복점 갔는데....80프로가 마스크 안쓰고다녀서 무지하게 놀랐네요...다들 왜 이러는지...,0,0,0,0,0,0,1,0,0,0
남자들이 추근대면 추근대는 쪽이 남자니 남자를 출입금지 시키는게 정상 아닌가? 내 친구가 대구 사는데 서울이랑 비교해서 완전 남녀 성차별 오지다고 함.,0,0,0,1,0,0,0,0,0,0
소지품도 미니멀 이하고,0,0,0,0,0,0,0,1,0,0
관짝이나 짜고 들어가라 이 쓰레기 산송장 할배놈아 ㅉㅉ,0,0,1,0,0,0,0,0,0,0
사실상 홍어로 홍어를 제압한다...개꿀아니노?,0,0,0,1,0,0,0,0,0,0
그냥 조용히 살아 설치지 말고. 인정해달라고 빼액거리면서 남한테 피해주지 말고 조용히 니들끼리 살아. 니들 보면 엮겨운 사람이 대다수니까 그런거 안보고 살고 싶은 사람도 존중해라.,1,0,0,0,0,0,0,0,0,0
전라도가 전리도 했네,0,0,0,1,0,0,0,0,0,0
동성애의 가장 큰 적은 변태들이죠. 진짜 동성을 사랑하는 동성애분들과 변태성욕자들은 구분 되어야하는데... 이런 문제는 사회적 논리보다 감정적인 공감대가 더 중요한데 변태들이 동성애 이미지 다 망쳐놓음.,1,0,0,0,0,0,0,0,0,0
암 ~ 그라제 ~ 이것이 우.덜.식.민.주.주.의랑께 ?느그들 남.쪽.정.부 세력들은 아무리 탄압해도 착.한.탄.압 이랑께.,0,0,0,1,0,0,0,0,0,0
국민정서를 바로 아는 사람들이네 눈치보지 말고 국민을 위해 목소리 더 내주길.. 지지합니다,0,0,0,0,0,0,0,1,0,0
발의만 한거아님?,0,0,0,0,0,0,0,1,0,0
ㄴ옛날글 끌올이라 그렇노,0,0,0,0,0,0,0,1,0,0
미투보고하는말 유투,0,0,0,0,0,0,0,1,0,0
남자들도원하면여탕에서목욕할수있나요,1,0,0,0,0,0,0,0,0,0
노근혜가 영입한 여자다.,0,0,0,0,0,0,0,1,0,0
문익환 목사님 한분 정도 아닐까요,0,0,0,0,0,0,0,1,0,0
신은 전능하십니다!그럼 신은 자기가 들 수 없는 돌도 만들 수 있나요?개독과 키배하다 한방에 멘붕시킴,0,0,0,0,1,0,0,0,0,0
이양반 이단이네 ..,0,0,0,0,0,0,1,0,0,0
7개월 애기 냅두고는 잠시 화장실 다녀오는것도 신경 쓰이는데.,0,0,0,0,0,0,0,1,0,0
엔두스타일! 엔 엔 엔 엔 엔! 엔두스타일~!,0,0,0,0,0,0,0,1,0,0
게이를 다죽이면 게이가 안생기지않을까?,1,0,0,0,0,0,0,0,0,0
신입 여직원은 뭔 일 부터 해야 안 차별이냐??ㅋㅋㅋ,0,0,0,0,0,0,0,0,0,1
출산은 애국이지만 애낳으면 맘충이 되는 기적의 논리^오^,0,0,0,0,0,0,0,0,0,1
차별을 해선 안되지만 차별을 안해선  안되는 차별도있다 아주 잘 한  일이다 속이 시원하다,0,0,0,0,0,0,0,1,0,0
변해봐야 꼬춘쿠키실패일텐디,0,0,0,0,0,0,0,0,0,1
에이즈 보균자를 늘린다는 팩트가 있는 이상똥꼬충은 허용될수 없음.레즈는 예외,1,0,0,0,0,0,0,0,0,0
망상 노노해,0,0,0,0,0,0,0,1,0,0
저런애들 특징 공부못함,0,0,0,0,0,0,1,0,0,0
월배아이파크네 ㅋㅋㅋ 아이파크 도색을 왜 저렇게했대,0,0,0,0,0,0,0,1,0,0
이 정도는 되어야 좆소 사장하는거구나다시는 좆소 무시하지마라,0,0,0,0,0,0,0,1,0,0
하.근데 왜 여친이 업엇을까.설마 게...,0,0,0,0,0,0,0,1,0,0
우와... ㅋㅋㅋㅋ,0,0,0,0,0,0,0,1,0,0
"하 차라리 제발 동유럽,중동 국가 이민 받아주자 똥남아 아프리카 말고 ㅅㅂ",0,1,0,0,0,0,0,0,0,0
토착왜구 재인증. 혹시 누가 모르는 사람이 있을까봐?,0,1,0,0,0,0,0,0,0,0
보겸이겨라 ㅋㅋ,0,0,0,0,0,0,0,1,0,0
깔깔깔 나만 아니면됨 팝콘각,0,0,0,0,0,0,1,0,0,0
386의 딸들,0,0,0,0,0,0,0,1,0,0
웅웅 알았어요~ 이제 심각한 얘기는 그만하고 섹스해요~ 이러는거 지만 모름,0,0,0,0,0,0,1,0,0,0
다문화가 원흉이였구나,0,1,0,0,0,0,0,0,0,0
내 마음의 더러운 이끼를 경계하며 낮은 마음으로 사랑하기를 원합니다^^,0,0,0,0,0,0,0,1,0,0
수에즈운하네,0,0,0,0,0,0,0,1,0,0
너들이 원하는데로 살아라 근데 그걸 다른사람에게 동정받거나 인정받거나 혜택볼려고는 하지마라 우리도 살기 힘들다 각자 알아서 살고 길거리에서 퀴어축제 이러면서 벗고다니지좀 마라 풍기문란같다,1,0,0,0,0,0,0,0,0,0
+너 결혾못훼~!!이 냄져도 못만나볺 쿵쾅녀야,0,0,0,0,0,0,0,0,0,1
아무튼 돼지년들 ㅋㅋㅋ꼭 사고를 쳐요 븅신들,0,0,0,0,0,0,0,0,0,1
떼쓰면 다들어주는 정부덕에 많이얻어갑니다^^7,0,0,0,0,0,0,0,1,0,0
개종하는 자에 한해서 난민 받아야댄다 . 진짜 반면교사 삼아라 대한민국 정부 놈들아,0,1,0,0,1,0,0,0,0,0
너무 가슴 아픈 사연입니다.,0,0,0,0,0,0,0,1,0,0
조권 존나 역겹긴 한데.. 근데 저런거 밀어준다고 게이 아닌사람이 게이가 되냐?,1,0,0,0,0,0,0,0,1,0
좆나 빡치는데 너년 진짜 천재같닼ㅋㅋㅋㅋㅋㅋ,0,0,0,0,0,0,1,0,0,0
미달이 이모님의 답변입니다 “저도 예전엔 첨엔 당황했는데 나중에 맛들려서 아직도 그리워요.지금 연하 남편한테 해달라고 부탁하기도 좀 그렇고...”,0,0,0,0,0,0,0,1,0,0
